EventId,EventTemplate,Occurrences
0a60c311,argv[<*>]=--optimized,1
362f36b0,argv[<*>]=--qmdl2_v2,1
d5911c8d,argv[<*>]=--size=<*>,1
918a4d3b,argv[<*>]=--number=<*>,1
111b2535,argv[<*>]=--qdss=<*>,1
1a8a6c50,<*> <*> - <*> <*>,1
e3aa7c70,<*> command = <*>,7
11781f7e,<*> <*> <*> <*> to <*> <*> <*> <*>,5
793199ae,"<*> <*> <*> <*> <*> <*>, <*> <*>",1
1a1b1158,diag: <*> <*> <*> <*> <*> <*> <*> <*>,3
fcbdc9f3,diag_mdlog: <*> <*>,2
85ac7d35,diag: <*> <*> <*> pkt <*>,2
ea202c98,diag: <*> <*> <*> <*> <*> <*> for <*> <*>,1
dac16c43,diag: <*> <*> <*> <*> <*> <*> <*>,4
f03dc65c,diag: <*> <*> <*> <*>,2
5558ecc6,diag: <*> <*>,2
5404b984,Adding <*> <*> <*> <*>,3
e80c7a6e,<*> <*> <*> <*> <*> <*> <*> <*> <*>',5
a0d817a1,diag: <*> <*> <*> <*> <*> <*> <*> <*> <*>,1
04b22a22,REMOTE PROCESSOR MASK <*>,1
d63d2696,"<*> <*> <*> = <*>, <*> <*>",1
0e13302b,diag: <*> to <*> <*> <*> <*> <*> to <*> <*> <*>,2
7c83bf34,diag: <*> <*> <*> <*> <*>,4
be00e253,diag: <*> <*> to <*> <*>,2
30734c14,logging switched,1
6f95cb16,Output dirs <*> --- <*>,1
68876c01,diag: <*> <*> to <*> <*> <*>,1
d02f6ffb,"diag: <*> <*> <*> for <*> <*> <*> <*> <*> <*> <*> <*> <*>, <*> <*>",1
0c2d2229,diag: queue_push_cntlq: Sending cntl pkt of len: <*> to perif: <*> with port: node [<*>: <*>],264
68cc08ca,diag: <*> Sending <*> pkt of len: <*> to perif: <*> with port: node [<*>: <*>],27
853e78ea,"pid=<*> tid=<*> tftp-server : INF :[tftp_server.c, <*>] <*> <*> <*> <*> <*> <*> <*>",377
9ac963c5,pid=<*> tid=<*> tftp-server : INF <*> <*>] <*> <*> <*> <*>,377
337a5433,"pid=<*> tid=<*> tftp-server : INF :[tftp_server.c, <*>] <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>",377
10cd5d10,pid=<*> tid=<*> tftp-server : INF <*> <*>] <*> <*> <*> <*> <*> <*> <*>,377
131a03d8,pid=<*> tid=<*> tftp-server : INF <*> <*>] <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,2
b4326d93,"pid=<*> tid=<*> tftp-server : INF :[tftp_server.c, <*>] RRQ <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>",377
ed3792e1,"pid=<*> tid=<*> tftp-server : INF :[tftp_server.c, <*>] RRQ <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>",754
750de7d1,"pid=<*> tid=<*> tftp-server : INF :[tftp_server.c, <*>] RRQ <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>",377
b8191c6e,"pid=<*> tid=<*> tftp-server : INF :[tftp_server.c, <*>] RRQ <*> <*> <*>",377
69c7987e,"pid=<*> tid=<*> tftp-server : INF :[tftp_server.c, <*>] RRQ <*> <*> <*> <*>",377
0aa41a05,Reading <*> <*> <*> <*>,1
db76b535,diag: <*> <*> <*> <*> <*> for <*> <*> <*>,4
69d74698,circular_logging_inited...,1
bfccf2bd,creating new file <*>,3
331327ab,<*> <*> <*><*> <*> <*>,1
fe86e87a,Saving <*> <*> <*> <*> on <*>,1
186b0aa0,<*> <*> <*>),1
38c0d9fa,<*> control socket,2
0c94f9bd,<*> thread <*>,2
49887d78,Duration of <*> <*> <*>,12
8bbe5ab6,"diag: <*> <*> <*> <*> <*> <*> <*> <*> perif: <*> <*> <*> <*> <*>, <*> <*>, <*> <*>",3
b8f95a87,<*> process <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,2
6803413f,(REDACTED) <*> <*> <*> <*> <*> <*> <*> %s,2
1c440eef,Back button event: <*>,4
3c08025f,<*> Received <*> <*>,2
ad363b80,"GoogleInputMethodService.onStartInput():<*> <*> inputType=<*>, <*> enableLearning=false, autoCorrection=false, autoComplete=false, imeOptions=<*>, privateImeOptions=null, <*> actionLabel=null, <*> <*> initialCapsMode=<*>, label=null, fieldId=<*>, fieldName=null, extras=null, <*> hintLocales=[]}}, false)",2
73593edf,<*> <*> process <*> uid <*> <*> <*> <*> <*>,7
cd7706e1,<*> <*> <*> <*> to <*> <*> <*>,5
eab2d82b,<*> <*> <*> <*> <*> <*> Capabilities: <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,8
d26958fb,Process <*> <*> <*> (<*>),2
b2920f30,<*> service...,3
1ff65180,Starting <*> <*> <*>,2
bdabe094,<*> Not <*> <*> <*>,15
d3e6ddc6,<*> <*> <*> <*>: <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,1
a95711f5,type=<*> audit(<*>.<*>:<*>): avc: denied { <*> } for <*> <*> <*> <*>,6
1ecf1d3e,<*> <*> <*> denied,6
aeb8d14e,<*> <*> complete,2
aab1a072,<*> <*> <*> in <*> <*> <*> <*> <*>,1
83f2e5d2,<*> <*> <*> <*>: <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,1
9e8f2c0b,<*> <*> bugreport <*> <*>,2
dced1d3f,<*> <*> <*> is <*> <*> <*> <*> <*> <*> <*> <*>,2
27a1e38a,<*> <*> <*> <*> <*> no <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,4
944fab5b,<*> <*> null,14
841cff98,<*> <*> <*> <*> <*> no <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,2
16addeb4,<*> <*> = <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,2
a063ec66,<*> <*> <*> <*> <*> <*> for <*> <*> <*> <*>,1
f45c58a5,<*> with <*> <*>,1
d588defd,do_vibrate: <*> stream_to_socket: <*> progress_updates_to_socket: <*> do_screenshot: <*> is_remote_mode: <*> show_header_only: <*> telephony_only: <*> wifi_only: <*> do_progress_updates: <*> fd: <*> bugreport_mode: <*> <*> <*> <*> <*> <*>,1
9e2ac8ad,<*> <*> = <*> <*> <*> <*> <*> <*>,30
cd7b960d,<*> <*> <*> <*> in <*> <*> <*> <*> <*>,2
8a98e0a4,<*> lock <*>,2
480b5521,<*> <*> <*> <*> <*> <*> bugreport <*> <*> <*>,2
37924cb7,<*> <*> <*> <*> name: <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,2
55ac0a3f,<*> <*> <*> file <*>,2
362f6f95,Vibrator <*> <*> <*>,2
783b0eae,<*> <*> package <*> <*>,2
d97de5b2,<*> <*> <*> <*> to <*> <*> <*> to <*> <*> <*>,4
22ee0082,<*> on <*>,2
56f4c323,<*> mode=<*> <*>,2
4ae46843,contextUser=<*>,2
d8c8fbc0,assetPaths=,2
6c71b860,<empty> and <*>.apk,4
3f05ea97,<*>.apk,42
9d3cdb88,<*>.<*>,4
e90b2489,<*> <*> <*> <*> <*> <*> <*> <*> for <*> <*> <*> <*>,2
3c70ae5d,*** command <*> <*> <*> <*> <*> <*>,2
425ca706,<*> <*> is <*> <*> <*> user <*>,2
c18a925b,"[<*>,<*>,anon,<*>,<*>,<*>,<*>,-<*>,<*>,-<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,-<*>]",101
c4064daf,Binder,19
5afadc2a,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",262
de32144c,"[<*>,<*>,com.whatsapp,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",9
57b913b8,"Interaction with: <*> <*><*>.<*> (server), <*> <*> <*> <*> <*> <*> <*>",6
ad00451f,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,,<*>,<*>,<*>,<*>,<*>,<*>]",8
ea54cc5c,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,,<*>,<*>,<*>,-<*>,<*>,<*>,<*>,<*>]",4
ecb9e8de,"Interaction with: <*> <*> (server), three-finger (server), PointerEventDispatcher0 (server),",39
934b10dd,"[<*>,-<*>]",9
b6562ff7,"[<*>,<*>,<*>,<*>]",122
7e0d4bc4,"[<*>,<*>]",30
45719315,"[<*>,<*>,<*>]",178
b0ebb3ea,"[<*>,<*>,<*>,<*>/.Settings,<*>,NULL,NULL,<*>,<*>]",2
34b9bedb,"[<*>,<*>,<*><*>.<*>,userLeaving=true,pauseBackTasks,<*>]",7
79c23c3f,"[<*>,<*>,<*>,<*>,pre-top-activity,{<*><*>.<*>}]",3
66d62501,"[<*>,<*>,topStateChangedWhenResumed,<*>]",55
fb3fe5c3,"[<*>,<*>,performPause,<*>]",36
7f30e982,"[<*>,<*>,<*><*>.<*>,makeInvisible,<*>]",5
f67541db,"[<*>,<*>,<*>,window_time_0,<*>,<*>]",49
4d751abb,[Focus <*> <*> <*> <*>,78
b8974feb,"[<*>,<*>,<*>,<*>/.Settings,<*>]",2
ce73040c,"[<*>,<*>/.Settings,minimalResumeActivityLocked,<*>]",2
5690b85a,"[<*>,<*>,performCreate,<*>]",26
183ff739,"<*> provider,{<*><*>.<*>}]",36
38c6a841,"[<*>,<*>,handleStartActivity]",34
c817745f,"[<*>,-<*>,]",13
1e9663bf,"[<*>,<*>,RESUME_ACTIVITY,<*>]",36
1f0b776f,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",24
5780d961,"[<*>,<*>,<*>,<*>,service,{<*><*>.<*>}]",39
587136d4,"[<*>,<*>,<*>,<*>,<*>,isParalleledControllers:false,<*>,<*>]",10
67770ee2,[Focus <*> <*> <*>,72
64f70de1,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",18
3ac5fc1d,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",2
27d88bc6,"[<*>,<*>,<*>/.Settings,<*>]",4
ecf05d65,[Focus <*> <*> <*> <*> <*> <*> <*> <*> <*>,41
48d53fd9,<*> <*> <*> <*> { <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,144
abff8f09,"[<*>,<*>,<*><*>.<*>,processStoppingAndFinishingActivities,true]",8
e2f76283,"[<*>,<*>,<*><*>.<*>,<*>]",10
89d79dcf,"[<*>,<*>,STOP_ACTIVITY_ITEM]",23
19c5dcc6,"[settings<*><*>,<*>]",29
e2568703,<*> <*> <*> <*><*>.<*> <*> <*> <*> <*> <*>,32
a0a54081,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,homepage_search_bar,<*>,<*>]",2
937646fd,"[<*>,<*>/.Settings,positionChildAt,<*>]",2
382da112,"[<*>,<*>,<*>,<*>/.search.SearchActivity,<*>,NULL,NULL,<*>,<*>]",3
9b198ebb,"[<*>,<*>,<*>/.Settings,userLeaving=true,resumeTopActivityInnerLocked,<*>]",2
bd993675,"[<*>,<*>,<*>,<*>,<*>,<*>]",111
03edab82,"[<*>,<*>,<*>/.Settings,makeInvisible,<*>]",4
3504e024,"[<*>,<*>,<*>,<*>/.search.SearchActivity,<*>]",6
94accf4d,"[<*>,<*>/.search.SearchActivity,minimalResumeActivityLocked,<*>]",3
28250233,"[<*>,<*>,<*>/.Settings,makeVisibleIfNeeded,true]",2
8013bb0d,[Focus <*> <*> <*> <*> <*> <*> <*> <*>,17
d8918405,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",3
904e7c37,"[<*>,<*>,<*>/.search.SearchActivity,<*>]",8
78ef194d,"[<*>,<*>,<*>/.Settings,processStoppingAndFinishingActivities,true]",2
04312a0a,"[<*>,<*>,<*>:projection]",3
d82e6d03,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,NULL]",666
5d8e88a5,"[<*>,<*>,<*>,<*>:shared,service,{<*><*>.<*>}]",3
1fc2b5a6,"[<*>,<*>,<*>:shared]",4
a1fee9ed,"[<*>,<*>,<*>,<*>:car,service,{<*><*>.<*>}]",1
57d97eab,"[<*>,<*>,<*>:car]",3
0d8a42f5,"[<*><*>-<*>-<*>-<*>,<*>,<*>,<*>,<*>]",2
9aa6cb57,"[<*>,<*>/.search.SearchActivity,positionChildAt,<*>]",5
eddb5605,"[<*>,<*>,<*>,<*>/.search.SearchResultTrampoline,<*>,NULL,NULL,<*>,<*>]",5
58b43544,"[<*>,<*>,<*>/.search.SearchActivity,userLeaving=true,resumeTopActivityInnerLocked,<*>]",5
55d00e36,"[<*>,<*>,<*>,<*>/.search.SearchResultTrampoline,<*>]",5
f2ee80a5,"[<*>,<*>/.search.SearchResultTrampoline,minimalResumeActivityLocked,<*>]",5
8392311b,"[<*>,<*>/.search.SearchResultTrampoline,positionChildAt,<*>]",5
cbb9dce5,"[<*>,<*>,<*>,<*>/.SubSettings,<*>,NULL,NULL,<*>,<*>]",6
c0b12824,"[<*>,<*>,<*>/.search.SearchResultTrampoline,userLeaving=true,resumeTopActivityInnerLocked,<*>]",5
96ad7b76,"[<*>,<*>,<*>,<*>/.search.SearchResultTrampoline,app-request,<*>]",5
e0402975,"[<*>,<*>,<*>/.search.SearchResultTrampoline,completeFinishing,<*>]",5
d04bc970,"[<*>,<*>,<*>/.search.SearchActivity,makeInvisible,<*>]",5
0e46595a,"[<*>,<*>,<*>,<*>/.SubSettings,<*>]",11
7f14b4ae,"[<*>,<*>/.SubSettings,minimalResumeActivityLocked,<*>]",6
ee94b676,"[<*>,<*>,<*>/.search.SearchResultTrampoline,processStoppingAndFinishingActivities,true]",5
b31f059b,"[<*>,<*>,<*>,<*>/.search.SearchResultTrampoline,finish-imm:idle,<*>]",5
0c338374,"[<*>,<*>,<*>,<*>,<*>,development.DevelopmentSettingsDashboardFragment<*>,<*>,<*>]",53
182707f9,"[<*>,<*>,<*>,<*>,<*>,development.DevelopmentSettingsDashboardFragment<*>,<*>,-<*>]",14
d008dccc,"[<*>,<*>,performDestroy]",19
e1318469,"[<*>,<*>,<*>/.SubSettings,<*>]",10
4672a158,"[<*>,<*>,<*>/.search.SearchActivity,processStoppingAndFinishingActivities,true]",6
3b115ec2,"[<*>,<*>,<*>,<*>:titan,broadcast,{<*><*>.<*>}]",1
caa1de5d,"[<*>,<*>,<*>:titan]",2
f0ecb167,type=<*> audit(<*>.<*>:<*>): avc: denied { <*> } for <*> <*> <*> <*> <*>,22
ab6d4e26,"[<*>,<*>,<*>,<*>,broadcast,{<*><*>.<*>}]",44
ce98ca91,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,avrcp_notification,<*>,<*>]",4
a872a397,<*> #<*>],110
e6e7b8c4,"[<*>,<*>,<*>,<*>,<*>]",122
999fb377,"[<*>,<*>:car,anon,<*>,<*>,<*>,<*>,-<*>,<*>,-<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",1
ff419388,<*> <*> <*> <*> { <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,41
7fd1d80b,"[<*>,<*>,<*>:sandboxed_process0:<*>:<*>,<*>,<*>]",29
a186a5b2,"[<*>,<*><*>.<*>:<*>,<*>]",2
bab8b44e,"[<*>,<*>:shared,anon,<*>,<*>,<*>,<*>,-<*>,-<*>,-<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,-<*>]",1
45ffd5ec,type=<*> audit(<*>.<*>:<*>): avc: denied { <*> } for <*> <*> <*> <*> <*> <*> <*>,16
93907896,"[<*>,carrier_config]",6
608f5fba,"[notification-policy,<*>]",64
e814f843,"[<*>,<*>:projection,anon,<*>,<*>,<*>,<*>,-<*>,<*>,-<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",1
76a99cac,"[<*>,<*>,<*>,-<*>,<*>]",2
1aefa992,"[<*>,<*>/.btservice.AdapterService,<*>]",2
907d466e,"[<*>,<*>,anon,<*>,<*>,<*>,<*>,-<*>,<*>,-<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",14
64875568,"[<*>,<*>:titan,anon,<*>,<*>,<*>,<*>,-<*>,-<*>,-<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,-<*>]",1
80abfb67,"[jobs,<*>]",32
3b9ed287,type=<*> audit(<*>.<*>:<*>): avc: denied { <*> } for <*> <*> <*> <*> <*> <*>,31
2b6b3554,"[<*>,com.whatsapp,anon,<*>,<*>,<*>,<*>,-<*>,<*>,-<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,-<*>]",3
f87f39c5,"[<*>,uri_grants]",1
edac75bb,"[sync-accounts,<*>]",2
06e2b18a,"[<*>,<*>,anon,<*>,<*>,<*>,<*>,-<*>,-<*>,-<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,-<*>]",14
922ab479,<*> shortcut=null contentView=null vibrate=null sound=null <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,3
8ac40a97,<*> shortcut=null contentView=null vibrate=null sound=null <*> <*> <*> <*> <*>,121
f701a366,<*> shortcut=null contentView=null vibrate=null sound=null <*> <*> <*> <*> <*> <*>,1
67cd65f2,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>::a:TIMELINE_INSIGHTS_SUMMARY:<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>::SUMMARY::<*>-<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",1
b1361ea2,"[<*>|<*>|<*>|<*>::a:TIMELINE_INSIGHTS_SUMMARY:<*>|<*>,<*>,<*>,<*>,<*>,-<*>,-<*>,NULL]",1
53cb1532,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>::SUMMARY::<*>,<*>,<*>,<*>,OtherChannel,<*>,<*>,<*>,<*>::SUMMARY::<*>-<*>,<*>,<*>,<*>,<*>,<*>,<*>]",1
53257af2,"[<*>|<*>|<*>|<*>::SUMMARY::<*>|<*>,<*>,<*>,<*>,<*>,-<*>,-<*>,NULL]",1
545a01ce,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,-<*>::a:CHIME_COMMENT:<*>,<*>,<*>,<*>,<*>:COMMENTS,<*>,<*>,<*>,-<*>::SUMMARY::<*>-<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",1
614dccc3,"[<*>,<*>,<*>,note_interruptive,<*>,<*>,<*>,<*>]",177
d6df17dc,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,-<*>::a:CHIME_ACCESS_REQUEST:<*>,<*>,<*>,<*>,<*>:ACCES-<*>,<*>,<*>,<*>,-<*>::SUMMARY::<*>-<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",1
d8b30d74,"[<*>,<*>,<*>:projection,<*>,<*>]",2
03be4117,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,-<*>::a:CHIME_SHARE:<*>,<*>,<*>,<*>,<*>:SHARES,<*>,<*>,<*>,-<*>::SUMMARY::<*>-<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",1
0982e91a,"[<*>,<*>,anon,<*>,<*>,<*>,<*>,-<*>,-<*>,-<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",4
25d30c31,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,gig:<*>:^sq_ig_i_personal,<*>,<*>,<*>,^nc_1_mail_larissadasilvape-<*>,<*>,<*>,<*>,gig:<*>:^sq_ig_i_personal,<*>,<*>,<*>,<*>,<*>,email,<*>,<*>,<*>,<*>,<*>,<*>]",38
c597e3c3,"[<*>|<*>|<*>|gig:<*>:^sq_ig_i_personal|<*>,<*>,<*>,<*>,<*>,-<*>,-<*>,NULL]",38
97524143,"[<*>,<*>,<*>,<*>,gig:<*>:^sq_ig_i_personal,<*>,<*>,<*>,<*>,NULL]",9
2874f11e,"[<*>,<*>,<*>,-<*>,gig:<*>:^sq_ig_i_personal,<*>,<*>,<*>,<*>,NULL]",9
42e78cac,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,-<*>,<*>,gig:<*>:^sq_ig_i_personal,<*>,<*>,<*>,^nc_1_mail_larissadasilvape-<*>,<*>,<*>,<*>,gig:<*>:^sq_ig_i_personal,<*>,<*>,<*>,<*>,<*>,email,<*>,<*>,<*>,<*>,<*>,<*>]",31
2d5e4b1f,"[<*>|<*>|-<*>|gig:<*>:^sq_ig_i_personal|<*>,<*>,<*>,<*>,<*>,-<*>,-<*>,NULL]",31
129456d6,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,gig:-<*>:CLASSIC_INBOX_ALL_MAIL,<*>,<*>,<*>,^nc_1_mail_lsp@<*>,<*>,<*>,<*>,gig:-<*>:CLASSIC_INB-<*>,<*>,<*>,<*>,<*>,<*>,email,<*>,<*>,<*>,<*>,<*>,<*>]",41
21e778db,"[<*>|<*>|<*>|gig:-<*>:CLASSIC_INBOX_ALL_MAIL|<*>,<*>,<*>,<*>,<*>,-<*>,-<*>,NULL]",41
b910f73a,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,enable_adb,<*>,<*>]",1
557f8243,"[<*>,<*>,<*>:privileged_process0,<*>,<*>]",3
05db573d,"[<*>,<*><*>.<*>,<*>]",19
c4e888e8,"[<*>,<*>,<*>:instant_app_installer,<*>,<*>]",2
6dab5b04,"[<*>,<*>,<*>:titan,<*>,<*>]",2
20ae3484,"[package-user<*>,<*>]",14
ca13f1b6,"[<*>,<*>,<*>,com.dominospizza,broadcast,{com.dominospizza<*>.dominos.LocaleChangeReceiver}]",1
ed18b79e,"[<*>,<*>,com.dominospizza]",1
47b9cb46,"[<*>,<*>,com.dominospizza,<*>,<*>]",1
a29550ec,"[<*>,<*>,<*>,<*>,ResolveInfo{<*> <*> m=<*>}]",3
bc5a0279,"[<*>,<*>,<*>:shared,<*>,<*>]",3
282ec7c8,"[<*>,<*>,<*>:car,<*>,<*>]",2
202c097c,type=<*> audit(<*>.<*>:<*>): avc: denied { read } for <*> <*> <*> ino=<*> <*> <*> <*> permissive=<*> <*>,6
4d0ba53f,type=<*> audit(<*>.<*>:<*>): avc: <*> { <*> } for <*> <*> <*> ino=<*> <*> <*> <*> <*>,46
b44e2f55,<*> shortcut=null contentView=null vibrate=null sound=null <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,3
ceb52954,<*> shortcut=null contentView=null vibrate=null sound=null <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,150
a35dabe9,"[<*>,<*>,<*>,<*>:car,broadcast,{<*><*>.<*>}]",2
a4ced92d,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,-<*>,<*>,gig:<*>:^sq_ig_i_personal,<*>,<*>,<*>,^nc_1_mail_larissadasilvape-<*>,<*>,<*>,<*>,gig:<*>:^sq_ig_i_personal,<*>,<*>,<*>,<*>,<*>,email,<*>,<*>,<*>,<*>,<*>,<*>]",22
d4356dc6,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,gig:<*>:^sq_ig_i_personal,<*>,<*>,<*>,^nc_1_mail_larissadasilvape-<*>,<*>,<*>,<*>,gig:<*>:^sq_ig_i_personal,<*>,<*>,<*>,<*>,<*>,email,<*>,<*>,<*>,<*>,<*>,<*>]",28
e8f4d0eb,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,gig:-<*>:CLASSIC_INBOX_ALL_MAIL,<*>,<*>,<*>,^nc_1_mail_lsp@<*>,<*>,<*>,<*>,gig:-<*>:CLASSIC_INB-<*>,<*>,<*>,<*>,<*>,<*>,email,<*>,<*>,<*>,<*>,<*>,<*>]",49
5161fb0b,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,-<*>,<*>,gig:-<*>:CLASSIC_INBOX_ALL_MAIL,<*>,<*>,<*>,^nc_1_mail_lsp@<*>,<*>,<*>,<*>,gig:-<*>:CLASSIC_INB-<*>,<*>,<*>,<*>,<*>,<*>,email,<*>,<*>,<*>,<*>,<*>,<*>]",51
80deff5c,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,-<*>,<*>,gig:-<*>:CLASSIC_INBOX_ALL_MAIL,<*>,<*>,<*>,^nc_1_mail_lsp@<*>,<*>,<*>,<*>,gig:-<*>:CLASSIC_INB-<*>,<*>,<*>,<*>,<*>,<*>,email,<*>,<*>,<*>,<*>,<*>,<*>]",44
7f311ba6,"[<*>|<*>|-<*>|gig:-<*>:CLASSIC_INBOX_ALL_MAIL|<*>,<*>,<*>,<*>,<*>,-<*>,-<*>,NULL]",44
9649e0f5,"[<*>,<*>,<*>:car,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",5
b8d1849f,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,show_all_anrs,<*>,<*>]",1
e4a69e3f,"[<*>,<*>/.SubSettings,positionChildAt,<*>]",2
e41a9cc8,"[<*>,<*>,<*>/.SubSettings,userLeaving=true,resumeTopActivityInnerLocked,<*>]",2
f35b08e5,"[<*>,<*>,<*>/.SubSettings,makeInvisible,<*>]",3
90d8e7ef,"[<*>,<*>,<*>/.SubSettings,processStoppingAndFinishingActivities,true]",8
b9a0c714,"[<*>,<*>,<*>,<*>/.search.SearchActivity,app-request,<*>]",1
cbb7d0c8,"[<*>,<*>,<*>/.search.SearchActivity,userLeaving=false,finish,<*>]",1
160a96bd,"[<*>,<*>,<*>/.search.SearchActivity,completeFinishing,<*>]",1
345b12de,"[<*>,<*>/.SubSettings,resumeTopActivityInnerLocked,<*>]",3
fd2dc4ff,"[<*>,<*>,ACTIVITY_RESULT]",4
ad2bb747,"[<*>,<*>,performRestartActivity]",14
c46903e1,"[<*>,<*>,topWhenResuming,<*>]",15
2704e400,"[<*>,<*>,<*>,<*>/.search.SearchActivity,finish-imm:idle,<*>]",1
91e5ad68,"[<*>,<*>,LIFECYCLER_STOP_ACTIVITY]",9
f35cbab6,"[<*>,<*>:car,anon,<*>,<*>,<*>,<*>,-<*>,<*>,-<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,-<*>]",3
48a25396,"[<*>,<*>:shared,anon,<*>,<*>,<*>,<*>,-<*>,<*>,-<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,-<*>]",3
e4eb4c3f,"[<*>,<*>:projection,anon,<*>,<*>,<*>,<*>,-<*>,<*>,-<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,-<*>]",2
04f75fd6,"[<*>,<*>,pausing,<*>]",2
c0e0f682,"[<*>,<*>,handleRelaunchActivity]",2
4d48c494,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,bugreport,<*>,<*>]",3
